trial_number,timestamp,batch_size,gamma,G,beta,num_bins,embedding_k,embedding_k1,pred_lr,impu_lr,prop_lr,dis_lr,lamb_pred,lamb_imp,lamb_prop,dis_lamb,abc_model_name,mse,mae,auc,ndcg_50,precision_50,recall_50,f1_50,ndcg_100,precision_100,recall_100,f1_100,ndcg,precision,recall,f1,training_time
44,2025-07-29 16:20:10,4096,0.041293107684851824,8,50,15,32,16,0.005,0.005,0.005,0.01,0.00032969087895623624,0.007063116470767664,0.010937429718243824,0.011911174220133033,mlp,0.24881124829812845,0.488449672387481,0.8028804028006367,0.8089780567786908,0.4738625088589653,0.8636605486040109,0.6119615689321835,0.8819875543350914,0.2775549255846917,1.0,0.43450957767262277,0.8089780567786908,0.4738625088589653,0.8636605486040109,0.6119615689321835,639.2612280845642
45,2025-07-29 16:42:15,4096,0.041700975893347925,1,50,15,64,16,0.005,0.005,0.005,0.01,0.00025450789983989634,0.006422255788312291,0.010149138126110192,0.010768234374341719,logistic_regression,0.27721432967955956,0.4214206222868867,0.7528263115112858,0.7420945458173043,0.444153082919915,0.8096864553556008,0.5736375738147527,0.8425837426251995,0.2775549255846917,1.0,0.43450957767262277,0.7420945458173043,0.444153082919915,0.8096864553556008,0.5736375738147527,1324.862543106079
46,2025-07-29 16:51:34,4096,0.01746088916878276,8,100,5,32,16,0.01,0.005,0.005,0.01,0.0009011685223935563,0.04437186320354443,0.025400280188047575,0.03661921160714375,mlp,0.25000672842401395,0.5000050387855485,0.5158572392875768,0.5024735702857445,0.33543586109142454,0.6033058121542801,0.43115248927159133,0.7065330266244614,0.2775549255846917,1.0,0.43450957767262277,0.5024735702857445,0.33543586109142454,0.6033058121542801,0.43115248927159133,559.4688200950623
47,2025-07-29 17:01:40,4096,0.049980312652370545,12,5,20,32,64,0.005,0.005,0.005,0.01,0.0005689219505992936,0.004285435393864669,0.0008623278151504289,0.0658068679244127,logistic_regression,0.24997784643588303,0.49996818220359995,0.531758164512239,0.5200026129874458,0.34627923458540044,0.6237205364172752,0.4453227235765475,0.7137321861730973,0.2775549255846917,1.0,0.43450957767262277,0.5200026129874458,0.34627923458540044,0.6237205364172752,0.4453227235765475,605.4333910942078
48,2025-07-29 17:21:57,4096,0.034044137517444235,1,0.01,20,64,16,0.01,0.005,0.005,0.01,0.023207037878471455,0.0028096329788772144,0.012592168961337623,0.053234698733977716,mlp,0.2500011187094858,0.4999993267305902,0.4992196968519444,0.4870818760278153,0.32725726435152375,0.5893945244221446,0.42084386251884254,0.6988286335046809,0.2775549255846917,1.0,0.43450957767262277,0.4870818760278153,0.32725726435152375,0.5893945244221446,0.42084386251884254,1217.168205022812
49,2025-07-29 17:32:44,4096,0.026599530365822348,2,0.5,15,32,16,0.01,0.005,0.005,0.01,0.00015097808073060234,0.011549121420573802,0.06345246974980273,0.07365434232364582,logistic_regression,0.25556149484046137,0.45730495656206327,0.814614589961395,0.816025041120495,0.47776045357902197,0.8743019732168135,0.6178810963322087,0.8842078099729874,0.2775549255846917,1.0,0.43450957767262277,0.816025041120495,0.47776045357902197,0.8743019732168135,0.6178810963322087,646.6262850761414
50,2025-07-29 17:59:37,4096,0.026371733739336156,2,0.5,15,32,16,0.01,0.005,0.005,0.01,0.0001449104427085701,0.010398305570753604,0.06700070536889582,0.07616804133495764,logistic_regression,0.25565183737001473,0.45654379884607404,0.8153729178833611,0.8165728372389846,0.4782423812898653,0.8751243679666346,0.6184894994517565,0.8843180062134246,0.2775549255846917,1.0,0.43450957767262277,0.8165728372389846,0.4782423812898653,0.8751243679666346,0.6184894994517565,1613.2836396694183
51,2025-07-29 18:20:33,4096,0.023363408473343904,2,0.5,15,32,16,0.01,0.005,0.005,0.01,0.00021672694750308758,0.0003419676852766063,0.04172331842584295,0.07660729395617638,logistic_regression,0.25270911824907627,0.46328170185291145,0.8146327904014989,0.8165763025746529,0.47825655563430186,0.8750266073548669,0.6184769348604638,0.8843924868863511,0.2775549255846917,1.0,0.43450957767262277,0.8165763025746529,0.47825655563430186,0.8750266073548669,0.6184769348604638,1256.4436819553375
52,2025-07-29 18:34:47,4096,0.022602415296226076,2,0.5,15,32,16,0.01,0.005,0.005,0.01,0.0004839924058180692,0.00017404145727023843,0.005098864202245181,0.08332884377327103,logistic_regression,0.26034773990708493,0.4653058615177199,0.8070881888572911,0.8089750091562565,0.4744011339475549,0.8690009189365048,0.6137477912288468,0.8802363910245147,0.2775549255846917,1.0,0.43450957767262277,0.8089750091562565,0.4744011339475549,0.8690009189365048,0.6137477912288468,853.1756222248077
53,2025-07-29 18:51:11,4096,0.020514786210497748,2,0.5,15,32,16,0.01,0.005,0.005,0.01,0.00020414030302646826,0.00029874140556319066,0.03044223666654123,0.07725803087695847,logistic_regression,0.24812862542356914,0.4521073717402397,0.8134112950762178,0.813104477897118,0.4765556343019135,0.8713168179705459,0.6161279402451108,0.8827134804023354,0.2775549255846917,1.0,0.43450957767262277,0.813104477897118,0.4765556343019135,0.8713168179705459,0.6161279402451108,984.4305579662323
54,2025-07-29 19:10:10,4096,0.019890288233885865,2,0.5,15,32,16,0.01,0.005,0.005,0.01,0.00013556883122477868,0.00031344890071624917,0.007780989037376725,0.0947158327402593,logistic_regression,0.28494151473961105,0.42065221582148526,0.7388669278940208,0.7237571435839292,0.4389085754783841,0.8005757816734622,0.566977023742699,0.8289828939343805,0.2775549255846917,1.0,0.43450957767262277,0.7237571435839292,0.4389085754783841,0.8005757816734622,0.566977023742699,1138.5760488510132
55,2025-07-29 19:30:27,4096,0.02039504655260521,2,0.5,15,16,16,0.01,0.005,0.005,0.01,0.00019996389951995228,0.00021470298538759256,0.002840715864434739,0.07758064164353838,logistic_regression,0.28316584248727583,0.4204577268874188,0.7371081591736202,0.7208688771089392,0.4380864635010632,0.7989792768558448,0.5658907112041248,0.8269110132070585,0.2775549255846917,1.0,0.43450957767262277,0.7208688771089392,0.4380864635010632,0.7989792768558448,0.5658907112041248,1216.7901949882507
56,2025-07-29 19:45:28,4096,0.02459998815153146,2,0.5,15,32,64,0.01,0.005,0.005,0.01,0.00027451662815724604,0.0003632678299017655,0.027723250495705877,0.08373954348594138,logistic_regression,0.2596774556765866,0.47329607015895847,0.8108722956013662,0.8141462747435563,0.47638554216867474,0.8724032368309845,0.6162570380748108,0.883636459124073,0.2775549255846917,1.0,0.43450957767262277,0.8141462747435563,0.47638554216867474,0.8724032368309845,0.6162570380748108,901.1564340591431
57,2025-07-29 20:04:52,4096,0.01506968708684556,2,0.5,15,16,32,0.01,0.005,0.005,0.01,0.00021121252887535452,0.0001512232488286692,0.0012494030597722302,0.07586660174914371,logistic_regression,0.28933740978304406,0.42626620285673095,0.7343934520672526,0.7200524772530225,0.4376328844790928,0.7981070251476633,0.5652935165683787,0.8264738272264048,0.2775549255846917,1.0,0.43450957767262277,0.7200524772530225,0.4376328844790928,0.7981070251476633,0.5652935165683787,1164.4402377605438
58,2025-07-29 20:21:59,4096,0.0166319490169742,2,0.5,15,32,16,0.01,0.005,0.005,0.01,0.00043948096002276415,0.00021447846294394014,0.01860690044948255,0.09250228723361807,logistic_regression,0.2620948144518995,0.481506181438443,0.804162202489924,0.8088687957439484,0.4726576895818569,0.8621950870070436,0.6105888903118845,0.8830393356664031,0.2775549255846917,1.0,0.43450957767262277,0.8088687957439484,0.4726576895818569,0.8621950870070436,0.6105888903118845,1026.6212491989136
59,2025-07-29 20:49:52,4096,0.02115353806940361,2,0.5,15,32,16,0.01,0.005,0.005,0.01,0.0001395933019182655,0.0003796148893082206,0.0004227820316085548,0.06570698307810792,logistic_regression,0.3009786847327033,0.4182367619330057,0.7220432359502316,0.7037630714204092,0.43156626506024093,0.7859612578886382,0.557185538980691,0.8161938605474325,0.2775549255846917,1.0,0.43450957767262277,0.7037630714204092,0.43156626506024093,0.7859612578886382,0.557185538980691,1673.0304129123688
60,2025-07-29 21:04:35,4096,0.01882986601068265,6,0.5,15,16,32,0.01,0.005,0.005,0.01,0.0006674834357134591,0.0006229409849401056,0.0018330982615681016,0.08405262352087649,logistic_regression,0.25452377836854195,0.4853453082673739,0.8018278864325163,0.8078282560161812,0.4729553508150248,0.8614977890256016,0.6106621159940219,0.8818602393401156,0.2775549255846917,1.0,0.43450957767262277,0.8078282560161812,0.4729553508150248,0.8614977890256016,0.6106621159940219,882.4733068943024
61,2025-07-29 21:20:41,4096,0.012576771041614202,2,0.1,15,32,16,0.01,0.005,0.005,0.01,0.0003164267047108787,0.0001246724696858232,0.074508832116949,0.07622027679650592,logistic_regression,0.253356234838879,0.48572733460465883,0.8023152434545331,0.8084663394490169,0.47325301204819276,0.8626229186959379,0.6111928288239347,0.8820848111538495,0.2775549255846917,1.0,0.43450957767262277,0.8084663394490169,0.47325301204819276,0.8626229186959379,0.6111928288239347,966.1742401123047
62,2025-07-29 21:36:06,4096,0.02687001105856389,6,0.5,15,32,16,0.01,0.005,0.005,0.005,0.0001791170851166247,0.0010140038602244868,0.0364846571110221,0.08110392477035251,logistic_regression,0.2517841114684635,0.4860848936075603,0.8017012924567812,0.8076157407483521,0.4728703047484054,0.8619130790696247,0.6106954960743712,0.881549423215721,0.2775549255846917,1.0,0.43450957767262277,0.8076157407483521,0.4728703047484054,0.8619130790696247,0.6106954960743712,925.4634070396423
63,2025-07-29 21:53:44,4096,0.022755248513106983,2,1,15,32,64,0.01,0.01,0.01,0.01,0.00012108048626088591,0.0013577479492210501,0.005138039474366554,0.07353121629538624,logistic_regression,0.28065803768085246,0.42340794242104807,0.7612721112302512,0.7475936890029788,0.44880226789510985,0.8174927391727524,0.5794741245613307,0.844028556486506,0.2775549255846917,1.0,0.43450957767262277,0.7475936890029788,0.44880226789510985,0.8174927391727524,0.5794741245613307,1058.1507289409637
64,2025-07-29 22:09:37,4096,0.02401091802694454,2,0.1,15,32,16,0.01,0.005,0.005,0.005,0.0003531902610350397,0.0008370159712496643,0.00024281881739211,0.06992448037642539,logistic_regression,0.25505508221253964,0.4345812990784151,0.7781066591027906,0.766204052614261,0.45683912119064496,0.8340781244843132,0.5903391850567894,0.8545901278645273,0.2775549255846917,1.0,0.43450957767262277,0.766204052614261,0.45683912119064496,0.8340781244843132,0.5903391850567894,952.9895811080933
65,2025-07-29 22:24:45,4096,0.018652133320841424,10,0.5,10,64,32,0.01,0.01,0.01,0.01,0.00023760787962811945,0.0002265459121761293,0.0009147296976290523,0.05788405623276871,logistic_regression,0.25961151462910836,0.4780800536079092,0.8085289421360048,0.8129452325623494,0.4752941176470588,0.8695154864090254,0.6146232071019557,0.8837711942002439,0.2775549255846917,1.0,0.43450957767262277,0.8129452325623494,0.4752941176470588,0.8695154864090254,0.6146232071019557,907.4291839599609
66,2025-07-29 22:34:52,4096,0.027489037136178847,12,5,5,32,16,0.01,0.005,0.005,0.01,0.000187637057106098,0.08779954767476568,0.04643641547326532,0.08632088226570853,logistic_regression,0.24965249613497661,0.49964353680253376,0.7631782869239281,0.7692613983040215,0.45533664068036855,0.8283684615736048,0.5876528992152686,0.8595050549367355,0.2775549255846917,1.0,0.43450957767262277,0.7692613983040215,0.45533664068036855,0.8283684615736048,0.5876528992152686,606.9334373474121
67,2025-07-29 22:49:10,4096,0.021220461909217916,2,0.5,15,16,16,0.01,0.005,0.005,0.005,0.00028266810381299783,0.00044101153955841346,0.0006418728141537698,0.07928284176549892,logistic_regression,0.2678277456378819,0.4278879171592517,0.7558646655283618,0.7418620543586102,0.4479234585400425,0.8167581554867449,0.5785569011817064,0.8387723605328214,0.2775549255846917,1.0,0.43450957767262277,0.7418620543586102,0.4479234585400425,0.8167581554867449,0.5785569011817064,857.9572961330414
68,2025-07-29 23:01:21,4096,0.02415374653614406,6,10,10,32,32,0.005,0.01,0.01,0.01,0.0005737156769794525,0.00013592668265759343,0.014513810187497991,0.06633593812732977,logistic_regression,0.24821496209576324,0.48887603369734955,0.8028845190813408,0.8085828183207031,0.4734514528703047,0.8629453754297522,0.6114392568031349,0.8819790862415066,0.2775549255846917,1.0,0.43450957767262277,0.8085828183207031,0.4734514528703047,0.8629453754297522,0.6114392568031349,731.3309209346771
69,2025-07-29 23:14:27,4096,0.01632252037294235,2,0.01,15,32,16,0.01,0.005,0.005,0.005,0.00011808161290826171,0.000101868089004824,0.0035638964828635924,0.07513928513392643,logistic_regression,0.3145228166719248,0.4171260532841189,0.7141675381606426,0.6935765799824033,0.42822111977321053,0.7808997737661257,0.5531254605549469,0.8088865439793348,0.2775549255846917,1.0,0.43450957767262277,0.6935765799824033,0.42822111977321053,0.7808997737661257,0.5531254605549469,785.4175639152527
70,2025-07-29 23:28:11,4096,0.037120466586373184,10,0.5,5,32,64,0.01,0.01,0.01,0.01,0.005577357869070736,0.00029913824089260855,0.05885563196177103,0.09064778601146892,logistic_regression,0.2500000003094471,0.5000000003094415,0.5000041985014949,0.5038185817937506,0.33913536498936925,0.612746694704365,0.43661727172682485,0.7039907729468892,0.2775549255846917,1.0,0.43450957767262277,0.5038185817937506,0.33913536498936925,0.612746694704365,0.43661727172682485,824.1429986953735
71,2025-07-29 23:40:04,4096,0.023930652104351736,6,10,10,32,32,0.005,0.005,0.005,0.01,0.0005460798138793121,0.00013119545119596047,0.021016275794430373,0.06548776667487097,logistic_regression,0.2496224698384457,0.49909935771293434,0.5889197259256747,0.5734562997368535,0.3730120481927711,0.6709480939724879,0.4794660498141807,0.742669105512096,0.2775549255846917,1.0,0.43450957767262277,0.5734562997368535,0.3730120481927711,0.6709480939724879,0.4794660498141807,713.0721347332001
72,2025-07-29 23:51:45,4096,0.01897405655570529,2,0.5,15,32,16,0.01,0.01,0.01,0.01,0.0007769126137457721,0.0005452532497460114,0.030486949345708673,0.07371416296556756,logistic_regression,0.24776730425833007,0.4890905931567431,0.8005947337714545,0.8078213418650358,0.47292700212615163,0.8620751645261732,0.6107834629049694,0.8815407572485038,0.2775549255846917,1.0,0.43450957767262277,0.8078213418650358,0.47292700212615163,0.8620751645261732,0.6107834629049694,700.9388349056244
73,2025-07-30 00:00:53,4096,0.01369532070624304,2,0.5,15,16,16,0.01,0.005,0.005,0.01,0.00023295295025162725,0.0016243397170286635,0.028841391052349483,0.07205994492060674,logistic_regression,0.25116738312401987,0.45533503426122107,0.814669555870313,0.8159838307598961,0.4778880226789511,0.8741693146792645,0.6179546291948519,0.8841704903875417,0.2775549255846917,1.0,0.43450957767262277,0.8159838307598961,0.4778880226789511,0.8741693146792645,0.6179546291948519,547.5298171043396
74,2025-07-30 00:09:21,4096,0.012404822964896563,8,0.1,15,16,16,0.01,0.005,0.005,0.005,0.00039210332887674657,0.0036436339671432555,0.04099701252430859,0.059785600171288505,logistic_regression,0.2499949309867372,0.49999430605729484,0.5790005166970689,0.5532954391847777,0.3727143869596032,0.6693873500995229,0.47882137982983053,0.7229727410490997,0.2775549255846917,1.0,0.43450957767262277,0.5532954391847777,0.3727143869596032,0.6693873500995229,0.47882137982983053,508.35726284980774
75,2025-07-30 00:18:24,4096,0.031804004618780225,12,1,15,16,16,0.01,0.005,0.005,0.01,0.00016402468176197145,0.018499746809547298,0.030869679799887532,0.07105243817165595,logistic_regression,0.24610330707559355,0.491683082805451,0.7992917361865017,0.8070966421786715,0.47298369950389796,0.8620425494794453,0.6108225579730114,0.8807416219815474,0.2775549255846917,1.0,0.43450957767262277,0.8070966421786715,0.47298369950389796,0.8620425494794453,0.6108225579730114,543.4441940784454
76,2025-07-30 00:27:18,4096,0.014188472807929557,2,5,10,16,16,0.01,0.005,0.005,0.01,0.0002413787370190304,0.0015759205666921732,0.05516009709369698,0.08025177290332892,logistic_regression,0.26486292718356613,0.4800425606773941,0.8066096733546511,0.809783071935003,0.47285613040396884,0.8629526848454043,0.6109444145291659,0.8836933365104731,0.2775549255846917,1.0,0.43450957767262277,0.809783071935003,0.47285613040396884,0.8629526848454043,0.6109444145291659,533.1698651313782
77,2025-07-30 00:43:26,4096,0.038437278486681985,4,0.5,5,64,16,0.01,0.005,0.005,0.01,0.0015190103554567334,0.0007884895589442769,0.02274556462092785,0.09580607597240279,logistic_regression,0.2499998887147604,0.49999953070675107,0.5108798500869304,0.5012946005205235,0.3328703047484054,0.5989270108474442,0.4279149838403511,0.707587385582826,0.2775549255846917,1.0,0.43450957767262277,0.5012946005205235,0.3328703047484054,0.5989270108474442,0.4279149838403511,968.3779988288879
78,2025-07-30 00:53:34,4096,0.029819013897107206,2,100,15,32,16,0.01,0.005,0.005,0.005,0.0021237013452385543,0.0017941438850401278,0.0949967308567651,0.08605028939300356,mlp,0.24999895716346313,0.49999857562696964,0.5046138689735047,0.4852960914620026,0.32783841247342316,0.5882928796500871,0.42104227940268113,0.697158166433117,0.2775549255846917,1.0,0.43450957767262277,0.4852960914620026,0.32783841247342316,0.5882928796500871,0.42104227940268113,607.6092841625214
79,2025-07-30 01:03:18,4096,0.028366877661459133,1,50,20,16,32,0.005,0.01,0.01,0.01,0.003765977657387807,0.007980444451925361,0.00010340012645928482,0.030106667118454725,logistic_regression,0.24905227817417624,0.48819395632803,0.8039219387623153,0.80881017315175,0.4735648476257973,0.8631011858863793,0.6115729304588553,0.8821682211981293,0.2775549255846917,1.0,0.43450957767262277,0.80881017315175,0.4735648476257973,0.8631011858863793,0.6115729304588553,584.0229551792145
80,2025-07-30 01:13:59,4096,0.032564453174575195,10,0.01,15,32,64,0.01,0.005,0.005,0.01,0.00010227786929193008,0.00018390895379626917,0.037060220327417154,0.04412771726450306,mlp,0.25189530756374934,0.48597414832236385,0.8002066683452592,0.8082191087585441,0.47299787384833447,0.8623034978821802,0.6108998758559911,0.8818501947505836,0.2775549255846917,1.0,0.43450957767262277,0.8082191087585441,0.47299787384833447,0.8623034978821802,0.6108998758559911,641.2787718772888
81,2025-07-30 01:22:39,4096,0.025234439893025484,12,1,15,16,16,0.01,0.005,0.005,0.01,0.00016517453251235233,0.022073233126264077,0.030885572869214027,0.07157871531413332,logistic_regression,0.24624123226717098,0.4919306778757025,0.8045161136944509,0.8089478201997243,0.47406094968107726,0.8640783269250869,0.6122319244673101,0.8819094391017663,0.2775549255846917,1.0,0.43450957767262277,0.8089478201997243,0.47406094968107726,0.8640783269250869,0.6122319244673101,519.7157549858093
82,2025-07-30 01:31:10,4096,0.025240344189336572,12,1,20,16,16,0.01,0.005,0.005,0.01,0.00020205471626402936,0.004653567274426436,0.07057990474069059,0.06311338813949852,logistic_regression,0.24999805218523163,0.49999763233701167,0.5639796010873257,0.5461019808787313,0.3660240963855422,0.6588768962512656,0.47061096108264033,0.7211615245453806,0.2775549255846917,1.0,0.43450957767262277,0.5461019808787313,0.3660240963855422,0.6588768962512656,0.47061096108264033,511.345486164093
83,2025-07-30 01:43:10,4096,0.026104632353369118,1,100,15,16,16,0.01,0.005,0.005,0.01,0.00014594846440915853,0.022361570414766305,0.05003477864683078,0.06964902787980377,logistic_regression,0.2871409695157008,0.4153561503938178,0.7542153341545476,0.7491008511665579,0.4427639971651311,0.8059641785697985,0.5715445974708674,0.8512169305323172,0.2775549255846917,1.0,0.43450957767262277,0.7491008511665579,0.4427639971651311,0.8059641785697985,0.5715445974708674,719.9715399742126
84,2025-07-30 01:52:39,4096,0.030780591259345767,2,0.05,15,32,16,0.01,0.005,0.005,0.01,0.00030044136922695243,0.009919231444513912,0.027088685491232632,0.07270343239466673,logistic_regression,0.2667299157269009,0.47960662441902246,0.8059951242088358,0.8083094573318834,0.4725159461374911,0.8625458193691378,0.61055849917398,0.8825861118984681,0.2775549255846917,1.0,0.43450957767262277,0.8083094573318834,0.4725159461374911,0.8625458193691378,0.61055849917398,568.2611229419708
85,2025-07-30 02:07:35,4096,0.012003279345355214,12,0.5,20,64,16,0.01,0.005,0.005,0.01,0.00012479841455960672,0.03555289827727455,0.01551082244163644,0.02238719009611393,mlp,0.25501182355180657,0.48489400850757797,0.8008680654890892,0.8088358968969279,0.4732388377037562,0.8628905317726793,0.6112481645122325,0.8822248802458686,0.2775549255846917,1.0,0.43450957767262277,0.8088358968969279,0.4732388377037562,0.8628905317726793,0.6112481645122325,895.6971781253815
86,2025-07-30 02:17:14,4096,0.035976302114584545,1,1,15,32,16,0.01,0.005,0.005,0.01,0.027961022921288978,0.0011738060085625518,0.041655209665565344,0.07823859241697474,logistic_regression,0.25000200666948985,0.5000015430497039,0.5022339742629598,0.4829222933748357,0.328830616583983,0.591464597469647,0.4226723453594042,0.693523842478238,0.2775549255846917,1.0,0.43450957767262277,0.4829222933748357,0.328830616583983,0.591464597469647,0.4226723453594042,579.3810670375824
87,2025-07-30 02:27:01,4096,0.013807159133892334,8,100,20,32,16,0.005,0.005,0.005,0.01,0.014433854628311253,0.0023929019887196567,0.08088158197924888,0.04865184653645937,mlp,0.25102205057332977,0.4999920132322659,0.5000277116822165,0.4905485362803976,0.3341743444365698,0.6020926721162688,0.42980030362558796,0.6958214081718729,0.2775549255846917,1.0,0.43450957767262277,0.4905485362803976,0.3341743444365698,0.6020926721162688,0.42980030362558796,587.2346382141113
88,2025-07-30 02:34:59,4096,0.04329757131783226,2,0.5,15,16,16,0.01,0.005,0.005,0.01,0.06135579189531618,0.013759030238736489,0.032343504423627815,0.06787933159930806,logistic_regression,0.24999850567216103,0.49999828362589493,0.4983031458280557,0.4796649510365093,0.325272856130404,0.584719375944248,0.41801091205923685,0.6936323080093604,0.2775549255846917,1.0,0.43450957767262277,0.4796649510365093,0.325272856130404,0.584719375944248,0.41801091205923685,477.6307270526886
